seriename,date,value
FRA,1.12.1973,-0.02374
FRA,1.3.1974,-0.0296
FRA,1.6.1974,-0.03305
FRA,1.9.1974,-0.03401
FRA,1.12.1974,-0.03293
FRA,1.3.1975,-0.03065
FRA,1.6.1975,-0.02804
FRA,1.9.1975,-0.02565
FRA,1.12.1975,-0.02363
FRA,1.3.1976,-0.02185
FRA,1.6.1976,-0.02004
FRA,1.9.1976,-0.01769
FRA,1.12.1976,-0.01412
FRA,1.3.1977,-0.00868
FRA,1.6.1977,-0.00091
FRA,1.9.1977,0.00906
FRA,1.12.1977,0.0204
FRA,1.3.1978,0.0319
FRA,1.6.1978,0.04223
FRA,1.9.1978,0.05001
FRA,1.12.1978,0.05402
FRA,1.3.1979,0.05336
FRA,1.6.1979,0.04741
FRA,1.9.1979,0.03626
FRA,1.12.1979,0.02092
FRA,1.3.1980,0.00291
FRA,1.6.1980,-0.016
FRA,1.9.1980,-0.03396
FRA,1.12.1980,-0.04933
FRA,1.3.1981,-0.06069
FRA,1.6.1981,-0.06682
FRA,1.9.1981,-0.06721
FRA,1.12.1981,-0.06228
FRA,1.3.1982,-0.05307
FRA,1.6.1982,-0.04095
FRA,1.9.1982,-0.02732
FRA,1.12.1982,-0.01349
FRA,1.3.1983,-0.00072
FRA,1.6.1983,0.00988
FRA,1.9.1983,0.01768
FRA,1.12.1983,0.02277
FRA,1.3.1984,0.02574
FRA,1.6.1984,0.02719
FRA,1.9.1984,0.02752
FRA,1.12.1984,0.02699
FRA,1.3.1985,0.02587
FRA,1.6.1985,0.02447
FRA,1.9.1985,0.02284
FRA,1.12.1985,0.02078
FRA,1.3.1986,0.01792
FRA,1.6.1986,0.01439
FRA,1.9.1986,0.01079
FRA,1.12.1986,0.00788
FRA,1.3.1987,0.00624
FRA,1.6.1987,0.0062
FRA,1.9.1987,0.00787
FRA,1.12.1987,0.01136
FRA,1.3.1988,0.01654
FRA,1.6.1988,0.02259
FRA,1.9.1988,0.02816
FRA,1.12.1988,0.03192
FRA,1.3.1989,0.03286
FRA,1.6.1989,0.03059
FRA,1.9.1989,0.02521
FRA,1.12.1989,0.01702
FRA,1.3.1990,0.0066
FRA,1.6.1990,-0.00482
FRA,1.9.1990,-0.01575
FRA,1.12.1990,-0.02478
FRA,1.3.1991,-0.03092
FRA,1.6.1991,-0.03387
FRA,1.9.1991,-0.03387
FRA,1.12.1991,-0.03137
FRA,1.3.1992,-0.02708
FRA,1.6.1992,-0.02211
FRA,1.9.1992,-0.01763
FRA,1.12.1992,-0.01463
FRA,1.3.1993,-0.01382
FRA,1.6.1993,-0.01533
FRA,1.9.1993,-0.01875
FRA,1.12.1993,-0.02355
FRA,1.3.1994,-0.02897
FRA,1.6.1994,-0.03399
FRA,1.9.1994,-0.03765
FRA,1.12.1994,-0.03917
FRA,1.3.1995,-0.03796
FRA,1.6.1995,-0.03402
FRA,1.9.1995,-0.02775
FRA,1.12.1995,-0.01961
FRA,1.3.1996,-0.01026
FRA,1.6.1996,-0.00049
FRA,1.9.1996,0.00907
FRA,1.12.1996,0.0178
FRA,1.3.1997,0.02535
FRA,1.6.1997,0.03187
FRA,1.9.1997,0.03767
FRA,1.12.1997,0.04296
FRA,1.3.1998,0.04793
FRA,1.6.1998,0.05254
FRA,1.9.1998,0.05655
FRA,1.12.1998,0.05967
FRA,1.3.1999,0.06127
FRA,1.6.1999,0.06035
FRA,1.9.1999,0.05606
FRA,1.12.1999,0.04786
FRA,1.3.2000,0.03557
FRA,1.6.2000,0.01967
FRA,1.9.2000,0.00102
FRA,1.12.2000,-0.01932
FRA,1.3.2001,-0.03972
FRA,1.6.2001,-0.05825
FRA,1.9.2001,-0.07319
FRA,1.12.2001,-0.08309
FRA,1.3.2002,-0.08714
FRA,1.6.2002,-0.08522
FRA,1.9.2002,-0.07761
FRA,1.12.2002,-0.06494
FRA,1.3.2003,-0.04844
FRA,1.6.2003,-0.02957
FRA,1.9.2003,-0.00977
FRA,1.12.2003,0.00958
FRA,1.3.2004,0.0275
FRA,1.6.2004,0.04343
FRA,1.9.2004,0.05688
FRA,1.12.2004,0.06753
FRA,1.3.2005,0.07521
FRA,1.6.2005,0.07962
FRA,1.9.2005,0.08046
FRA,1.12.2005,0.07752
FRA,1.3.2006,0.07064
FRA,1.6.2006,0.05978
FRA,1.9.2006,0.04515
FRA,1.12.2006,0.02721
FRA,1.3.2007,0.00687
FRA,1.6.2007,-0.01427
FRA,1.9.2007,-0.03423
FRA,1.12.2007,-0.05121
FRA,1.3.2008,-0.06377
FRA,1.6.2008,-0.07101
FRA,1.9.2008,-0.07249
FRA,1.12.2008,-0.06817
FRA,1.3.2009,-0.05867
FRA,1.6.2009,-0.04558
FRA,1.9.2009,-0.03112
FRA,1.12.2009,-0.01741
FRA,1.3.2010,-0.00597
FRA,1.6.2010,0.00243
FRA,1.9.2010,0.00744
FRA,1.12.2010,0.00901
FRA,1.3.2011,0.00749
FRA,1.6.2011,0.00389
FRA,1.9.2011,-0.00022
FRA,1.12.2011,-0.00332
FRA,1.3.2012,-0.00456
FRA,1.6.2012,-0.00386
FRA,1.9.2012,-0.00152
FRA,1.12.2012,0.00199
FRA,1.3.2013,0.00615
FRA,1.6.2013,0.01032
FRA,1.9.2013,0.01351
FRA,1.12.2013,0.0148
FRA,1.3.2014,0.01385
FRA,1.6.2014,0.01089
FRA,1.9.2014,0.00659
FRA,1.12.2014,0.00183
FRA,1.3.2015,-0.00263
FRA,1.6.2015,-0.0062
FRA,1.9.2015,-0.00817
FRA,1.12.2015,-0.00804
FRA,1.3.2016,-0.00566
FRA,1.6.2016,-0.00127
FRA,1.9.2016,0.00443
FRA,1.12.2016,0.0105
FRA,1.3.2017,0.01603
FRA,1.6.2017,0.02024
FRA,1.9.2017,0.02248
IRL,1.9.1971,0.10055
IRL,1.12.1971,0.09343
IRL,1.3.1972,0.08006
IRL,1.6.1972,0.06164
IRL,1.9.1972,0.03935
IRL,1.12.1972,0.01449
IRL,1.3.1973,-0.01134
IRL,1.6.1973,-0.03601
IRL,1.9.1973,-0.05752
IRL,1.12.1973,-0.07458
IRL,1.3.1974,-0.08657
IRL,1.6.1974,-0.09322
IRL,1.9.1974,-0.09441
IRL,1.12.1974,-0.09015
IRL,1.3.1975,-0.08087
IRL,1.6.1975,-0.06761
IRL,1.9.1975,-0.05156
IRL,1.12.1975,-0.03345
IRL,1.3.1976,-0.01389
IRL,1.6.1976,0.00649
IRL,1.9.1976,0.02688
IRL,1.12.1976,0.04616
IRL,1.3.1977,0.06318
IRL,1.6.1977,0.07715
IRL,1.9.1977,0.08731
IRL,1.12.1977,0.09284
IRL,1.3.1978,0.09321
IRL,1.6.1978,0.08828
IRL,1.9.1978,0.07833
IRL,1.12.1978,0.06421
IRL,1.3.1979,0.0471
IRL,1.6.1979,0.02811
IRL,1.9.1979,0.00845
IRL,1.12.1979,-0.01058
IRL,1.3.1980,-0.02797
IRL,1.6.1980,-0.04296
IRL,1.9.1980,-0.05495
IRL,1.12.1980,-0.06365
IRL,1.3.1981,-0.06898
IRL,1.6.1981,-0.07086
IRL,1.9.1981,-0.0694
IRL,1.12.1981,-0.065
IRL,1.3.1982,-0.05818
IRL,1.6.1982,-0.04955
IRL,1.9.1982,-0.03987
IRL,1.12.1982,-0.02996
IRL,1.3.1983,-0.02054
IRL,1.6.1983,-0.0122
IRL,1.9.1983,-0.00531
IRL,1.12.1983,0.00024
IRL,1.3.1984,0.00481
IRL,1.6.1984,0.00882
IRL,1.9.1984,0.01275
IRL,1.12.1984,0.01713
IRL,1.3.1985,0.02233
IRL,1.6.1985,0.02837
IRL,1.9.1985,0.03494
IRL,1.12.1985,0.04127
IRL,1.3.1986,0.04645
IRL,1.6.1986,0.04997
IRL,1.9.1986,0.0516
IRL,1.12.1986,0.05116
IRL,1.3.1987,0.0486
IRL,1.6.1987,0.04414
IRL,1.9.1987,0.03834
IRL,1.12.1987,0.03205
IRL,1.3.1988,0.02614
IRL,1.6.1988,0.0208
IRL,1.9.1988,0.01569
IRL,1.12.1988,0.01048
IRL,1.3.1989,0.00497
IRL,1.6.1989,-0.00097
IRL,1.9.1989,-0.00748
IRL,1.12.1989,-0.01478
IRL,1.3.1990,-0.02299
IRL,1.6.1990,-0.03165
IRL,1.9.1990,-0.03974
IRL,1.12.1990,-0.04632
IRL,1.3.1991,-0.0507
IRL,1.6.1991,-0.05251
IRL,1.9.1991,-0.05167
IRL,1.12.1991,-0.04833
IRL,1.3.1992,-0.04282
IRL,1.6.1992,-0.03586
IRL,1.9.1992,-0.02855
IRL,1.12.1992,-0.02191
IRL,1.3.1993,-0.01675
IRL,1.6.1993,-0.01367
IRL,1.9.1993,-0.01285
IRL,1.12.1993,-0.01403
IRL,1.3.1994,-0.01664
IRL,1.6.1994,-0.01981
IRL,1.9.1994,-0.02246
IRL,1.12.1994,-0.02359
IRL,1.3.1995,-0.02247
IRL,1.6.1995,-0.01847
IRL,1.9.1995,-0.01123
IRL,1.12.1995,-0.00097
IRL,1.3.1996,0.01164
IRL,1.6.1996,0.02557
IRL,1.9.1996,0.0395
IRL,1.12.1996,0.05218
IRL,1.3.1997,0.06274
IRL,1.6.1997,0.0704
IRL,1.9.1997,0.07445
IRL,1.12.1997,0.07466
IRL,1.3.1998,0.0712
IRL,1.6.1998,0.06457
IRL,1.9.1998,0.05569
IRL,1.12.1998,0.04548
IRL,1.3.1999,0.03438
IRL,1.6.1999,0.02262
IRL,1.9.1999,0.01053
IRL,1.12.1999,-0.00172
IRL,1.3.2000,-0.01398
IRL,1.6.2000,-0.0261
IRL,1.9.2000,-0.03818
IRL,1.12.2000,-0.05025
IRL,1.3.2001,-0.06171
IRL,1.6.2001,-0.07156
IRL,1.9.2001,-0.07885
IRL,1.12.2001,-0.08269
IRL,1.3.2002,-0.08253
IRL,1.6.2002,-0.07819
IRL,1.9.2002,-0.06949
IRL,1.12.2002,-0.05642
IRL,1.3.2003,-0.03951
IRL,1.6.2003,-0.0197
IRL,1.9.2003,0.00193
IRL,1.12.2003,0.02428
IRL,1.3.2004,0.04647
IRL,1.6.2004,0.06787
IRL,1.9.2004,0.08775
IRL,1.12.2004,0.10517
IRL,1.3.2005,0.11919
IRL,1.6.2005,0.12871
IRL,1.9.2005,0.13264
IRL,1.12.2005,0.13013
IRL,1.3.2006,0.12063
IRL,1.6.2006,0.10384
IRL,1.9.2006,0.07998
IRL,1.12.2006,0.05001
IRL,1.3.2007,0.01569
IRL,1.6.2007,-0.02026
IRL,1.9.2007,-0.05466
IRL,1.12.2007,-0.08465
IRL,1.3.2008,-0.10814
IRL,1.6.2008,-0.12369
IRL,1.9.2008,-0.13055
IRL,1.12.2008,-0.12872
IRL,1.3.2009,-0.11924
IRL,1.6.2009,-0.1044
IRL,1.9.2009,-0.08723
IRL,1.12.2009,-0.07045
IRL,1.3.2010,-0.05578
IRL,1.6.2010,-0.04416
IRL,1.9.2010,-0.0361
IRL,1.12.2010,-0.03168
IRL,1.3.2011,-0.03044
IRL,1.6.2011,-0.03101
IRL,1.9.2011,-0.03122
IRL,1.12.2011,-0.0292
IRL,1.3.2012,-0.02401
IRL,1.6.2012,-0.01548
IRL,1.9.2012,-0.00371
IRL,1.12.2012,0.01091
IRL,1.3.2013,0.02787
IRL,1.6.2013,0.04608
IRL,1.9.2013,0.06357
IRL,1.12.2013,0.07838
IRL,1.3.2014,0.0892
IRL,1.6.2014,0.09524
IRL,1.9.2014,0.09609
IRL,1.12.2014,0.09167
IRL,1.3.2015,0.08195
IRL,1.6.2015,0.0674
IRL,1.9.2015,0.0494
IRL,1.12.2015,0.02956
IRL,1.3.2016,0.00926
IRL,1.6.2016,-0.0103
IRL,1.9.2016,-0.02819
IRL,1.12.2016,-0.04356
IRL,1.3.2017,-0.05554
IRL,1.6.2017,-0.06355
IRL,1.9.2017,-0.06757
ITA,1.6.1971,-0.00834
ITA,1.9.1971,-0.00244
ITA,1.12.1971,0.00851
ITA,1.3.1972,0.02279
ITA,1.6.1972,0.03819
ITA,1.9.1972,0.05237
ITA,1.12.1972,0.06306
ITA,1.3.1973,0.06859
ITA,1.6.1973,0.06802
ITA,1.9.1973,0.06102
ITA,1.12.1973,0.04808
ITA,1.3.1974,0.03054
ITA,1.6.1974,0.01004
ITA,1.9.1974,-0.01151
ITA,1.12.1974,-0.0322
ITA,1.3.1975,-0.0507
ITA,1.6.1975,-0.06607
ITA,1.9.1975,-0.07765
ITA,1.12.1975,-0.08529
ITA,1.3.1976,-0.08932
ITA,1.6.1976,-0.09015
ITA,1.9.1976,-0.08841
ITA,1.12.1976,-0.08473
ITA,1.3.1977,-0.07927
ITA,1.6.1977,-0.07192
ITA,1.9.1977,-0.06248
ITA,1.12.1977,-0.05055
ITA,1.3.1978,-0.03587
ITA,1.6.1978,-0.01843
ITA,1.9.1978,0.00167
ITA,1.12.1978,0.02404
ITA,1.3.1979,0.04759
ITA,1.6.1979,0.07074
ITA,1.9.1979,0.09149
ITA,1.12.1979,0.10766
ITA,1.3.1980,0.1175
ITA,1.6.1980,0.11982
ITA,1.9.1980,0.11381
ITA,1.12.1980,0.09932
ITA,1.3.1981,0.07714
ITA,1.6.1981,0.04892
ITA,1.9.1981,0.01718
ITA,1.12.1981,-0.01513
ITA,1.3.1982,-0.04529
ITA,1.6.1982,-0.07092
ITA,1.9.1982,-0.08997
ITA,1.12.1982,-0.10091
ITA,1.3.1983,-0.10288
ITA,1.6.1983,-0.09593
ITA,1.9.1983,-0.08104
ITA,1.12.1983,-0.05983
ITA,1.3.1984,-0.03423
ITA,1.6.1984,-0.00651
ITA,1.9.1984,0.0209
ITA,1.12.1984,0.04549
ITA,1.3.1985,0.06496
ITA,1.6.1985,0.07762
ITA,1.9.1985,0.08251
ITA,1.12.1985,0.07935
ITA,1.3.1986,0.06876
ITA,1.6.1986,0.05225
ITA,1.9.1986,0.03202
ITA,1.12.1986,0.01082
ITA,1.3.1987,-0.0086
ITA,1.6.1987,-0.02406
ITA,1.9.1987,-0.03394
ITA,1.12.1987,-0.03727
ITA,1.3.1988,-0.03412
ITA,1.6.1988,-0.02563
ITA,1.9.1988,-0.01372
ITA,1.12.1988,-0.00091
ITA,1.3.1989,0.01037
ITA,1.6.1989,0.01847
ITA,1.9.1989,0.0223
ITA,1.12.1989,0.02122
ITA,1.3.1990,0.01551
ITA,1.6.1990,0.00625
ITA,1.9.1990,-0.00496
ITA,1.12.1990,-0.01597
ITA,1.3.1991,-0.02482
ITA,1.6.1991,-0.03045
ITA,1.9.1991,-0.03236
ITA,1.12.1991,-0.03038
ITA,1.3.1992,-0.02502
ITA,1.6.1992,-0.01729
ITA,1.9.1992,-0.00854
ITA,1.12.1992,-0.00059
ITA,1.3.1993,0.00487
ITA,1.6.1993,0.00695
ITA,1.9.1993,0.00536
ITA,1.12.1993,0.00015
ITA,1.3.1994,-0.00801
ITA,1.6.1994,-0.01804
ITA,1.9.1994,-0.02858
ITA,1.12.1994,-0.03782
ITA,1.3.1995,-0.04401
ITA,1.6.1995,-0.04613
ITA,1.9.1995,-0.04369
ITA,1.12.1995,-0.03659
ITA,1.3.1996,-0.02538
ITA,1.6.1996,-0.01108
ITA,1.9.1996,0.00503
ITA,1.12.1996,0.02126
ITA,1.3.1997,0.03603
ITA,1.6.1997,0.04837
ITA,1.9.1997,0.05757
ITA,1.12.1997,0.06318
ITA,1.3.1998,0.06525
ITA,1.6.1998,0.06411
ITA,1.9.1998,0.06025
ITA,1.12.1998,0.05446
ITA,1.3.1999,0.04723
ITA,1.6.1999,0.0386
ITA,1.9.1999,0.02866
ITA,1.12.1999,0.01764
ITA,1.3.2000,0.00564
ITA,1.6.2000,-0.00708
ITA,1.9.2000,-0.02022
ITA,1.12.2000,-0.03351
ITA,1.3.2001,-0.04615
ITA,1.6.2001,-0.05695
ITA,1.9.2001,-0.06489
ITA,1.12.2001,-0.06927
ITA,1.3.2002,-0.06969
ITA,1.6.2002,-0.06614
ITA,1.9.2002,-0.05877
ITA,1.12.2002,-0.04784
ITA,1.3.2003,-0.03417
ITA,1.6.2003,-0.01891
ITA,1.9.2003,-0.00313
ITA,1.12.2003,0.01222
ITA,1.3.2004,0.02656
ITA,1.6.2004,0.03962
ITA,1.9.2004,0.05105
ITA,1.12.2004,0.06049
ITA,1.3.2005,0.06767
ITA,1.6.2005,0.0723
ITA,1.9.2005,0.07403
ITA,1.12.2005,0.07262
ITA,1.3.2006,0.0678
ITA,1.6.2006,0.05927
ITA,1.9.2006,0.04708
ITA,1.12.2006,0.03162
ITA,1.3.2007,0.01376
ITA,1.6.2007,-0.00497
ITA,1.9.2007,-0.02278
ITA,1.12.2007,-0.03812
ITA,1.3.2008,-0.04978
ITA,1.6.2008,-0.05691
ITA,1.9.2008,-0.05907
ITA,1.12.2008,-0.05627
ITA,1.3.2009,-0.04923
ITA,1.6.2009,-0.03956
ITA,1.9.2009,-0.02937
ITA,1.12.2009,-0.0205
ITA,1.3.2010,-0.01411
ITA,1.6.2010,-0.01068
ITA,1.9.2010,-0.01027
ITA,1.12.2010,-0.01258
ITA,1.3.2011,-0.0169
ITA,1.6.2011,-0.0219
ITA,1.9.2011,-0.02583
ITA,1.12.2011,-0.0271
ITA,1.3.2012,-0.02496
ITA,1.6.2012,-0.01952
ITA,1.9.2012,-0.01144
ITA,1.12.2012,-0.00172
ITA,1.3.2013,0.00854
ITA,1.6.2013,0.01821
ITA,1.9.2013,0.02588
ITA,1.12.2013,0.03024
ITA,1.3.2014,0.03065
ITA,1.6.2014,0.02727
ITA,1.9.2014,0.02096
ITA,1.12.2014,0.01313
ITA,1.3.2015,0.00513
ITA,1.6.2015,-0.00191
ITA,1.9.2015,-0.00696
ITA,1.12.2015,-0.00916
ITA,1.3.2016,-0.00804
ITA,1.6.2016,-0.00369
ITA,1.9.2016,0.00308
ITA,1.12.2016,0.01088
ITA,1.3.2017,0.01815
ITA,1.6.2017,0.02367
ITA,1.9.2017,0.0266
NLD,1.6.1971,0.00597
NLD,1.9.1971,0.00656
NLD,1.12.1971,0.0076
NLD,1.3.1972,0.00856
NLD,1.6.1972,0.00867
NLD,1.9.1972,0.00724
NLD,1.12.1972,0.00377
NLD,1.3.1973,-0.00168
NLD,1.6.1973,-0.0085
NLD,1.9.1973,-0.0158
NLD,1.12.1973,-0.02261
NLD,1.3.1974,-0.02785
NLD,1.6.1974,-0.0305
NLD,1.9.1974,-0.02986
NLD,1.12.1974,-0.0255
NLD,1.3.1975,-0.01755
NLD,1.6.1975,-0.00677
NLD,1.9.1975,0.00579
NLD,1.12.1975,0.01892
NLD,1.3.1976,0.03137
NLD,1.6.1976,0.04206
NLD,1.9.1976,0.05016
NLD,1.12.1976,0.05498
NLD,1.3.1977,0.05619
NLD,1.6.1977,0.05387
NLD,1.9.1977,0.0484
NLD,1.12.1977,0.04035
NLD,1.3.1978,0.03038
NLD,1.6.1978,0.01901
NLD,1.9.1978,0.00676
NLD,1.12.1978,-0.00578
NLD,1.3.1979,-0.01814
NLD,1.6.1979,-0.02994
NLD,1.9.1979,-0.04088
NLD,1.12.1979,-0.05073
NLD,1.3.1980,-0.05908
NLD,1.6.1980,-0.06542
NLD,1.9.1980,-0.06932
NLD,1.12.1980,-0.07041
NLD,1.3.1981,-0.06843
NLD,1.6.1981,-0.0632
NLD,1.9.1981,-0.05472
NLD,1.12.1981,-0.04331
NLD,1.3.1982,-0.02973
NLD,1.6.1982,-0.01491
NLD,1.9.1982,0.00015
NLD,1.12.1982,0.01448
NLD,1.3.1983,0.02719
NLD,1.6.1983,0.03749
NLD,1.9.1983,0.04482
NLD,1.12.1983,0.0491
NLD,1.3.1984,0.05068
NLD,1.6.1984,0.04995
NLD,1.9.1984,0.04736
NLD,1.12.1984,0.04334
NLD,1.3.1985,0.03831
NLD,1.6.1985,0.03273
NLD,1.9.1985,0.02704
NLD,1.12.1985,0.02137
NLD,1.3.1986,0.01566
NLD,1.6.1986,0.01021
NLD,1.9.1986,0.00539
NLD,1.12.1986,0.00158
NLD,1.3.1987,-0.00089
NLD,1.6.1987,-0.00195
NLD,1.9.1987,-0.00176
NLD,1.12.1987,-0.00038
NLD,1.3.1988,0.002
NLD,1.6.1988,0.00466
NLD,1.9.1988,0.00674
NLD,1.12.1988,0.00749
NLD,1.3.1989,0.00628
NLD,1.6.1989,0.00298
NLD,1.9.1989,-0.00219
NLD,1.12.1989,-0.00898
NLD,1.3.1990,-0.01685
NLD,1.6.1990,-0.0248
NLD,1.9.1990,-0.03177
NLD,1.12.1990,-0.03685
NLD,1.3.1991,-0.03938
NLD,1.6.1991,-0.03924
NLD,1.9.1991,-0.03668
NLD,1.12.1991,-0.03205
NLD,1.3.1992,-0.02601
NLD,1.6.1992,-0.01957
NLD,1.9.1992,-0.01373
NLD,1.12.1992,-0.00935
NLD,1.3.1993,-0.00703
NLD,1.6.1993,-0.00683
NLD,1.9.1993,-0.00842
NLD,1.12.1993,-0.01132
NLD,1.3.1994,-0.01474
NLD,1.6.1994,-0.01766
NLD,1.9.1994,-0.01909
NLD,1.12.1994,-0.01818
NLD,1.3.1995,-0.0144
NLD,1.6.1995,-0.0078
NLD,1.9.1995,0.0011
NLD,1.12.1995,0.01162
NLD,1.3.1996,0.02275
NLD,1.6.1996,0.0334
NLD,1.9.1996,0.0426
NLD,1.12.1996,0.04951
NLD,1.3.1997,0.05367
NLD,1.6.1997,0.0553
NLD,1.9.1997,0.05487
NLD,1.12.1997,0.05302
NLD,1.3.1998,0.05049
NLD,1.6.1998,0.04786
NLD,1.9.1998,0.04546
NLD,1.12.1998,0.04349
NLD,1.3.1999,0.04159
NLD,1.6.1999,0.03889
NLD,1.9.1999,0.03445
NLD,1.12.1999,0.02752
NLD,1.3.2000,0.01752
NLD,1.6.2000,0.00447
NLD,1.9.2000,-0.01131
NLD,1.12.2000,-0.02924
NLD,1.3.2001,-0.04801
NLD,1.6.2001,-0.06582
NLD,1.9.2001,-0.08096
NLD,1.12.2001,-0.09191
NLD,1.3.2002,-0.09768
NLD,1.6.2002,-0.09799
NLD,1.9.2002,-0.0928
NLD,1.12.2002,-0.08241
NLD,1.3.2003,-0.06778
NLD,1.6.2003,-0.05017
NLD,1.9.2003,-0.031
NLD,1.12.2003,-0.01162
NLD,1.3.2004,0.00706
NLD,1.6.2004,0.02458
NLD,1.9.2004,0.04045
NLD,1.12.2004,0.05429
NLD,1.3.2005,0.06579
NLD,1.6.2005,0.07449
NLD,1.9.2005,0.07991
NLD,1.12.2005,0.08175
NLD,1.3.2006,0.07961
NLD,1.6.2006,0.07307
NLD,1.9.2006,0.06207
NLD,1.12.2006,0.04679
NLD,1.3.2007,0.028
NLD,1.6.2007,0.00743
NLD,1.9.2007,-0.01284
NLD,1.12.2007,-0.03088
NLD,1.3.2008,-0.04504
NLD,1.6.2008,-0.0541
NLD,1.9.2008,-0.05735
NLD,1.12.2008,-0.05445
NLD,1.3.2009,-0.0459
NLD,1.6.2009,-0.03349
NLD,1.9.2009,-0.01963
NLD,1.12.2009,-0.00668
NLD,1.3.2010,0.00364
NLD,1.6.2010,0.01033
NLD,1.9.2010,0.01286
NLD,1.12.2010,0.01099
NLD,1.3.2011,0.00511
NLD,1.6.2011,-0.00343
NLD,1.9.2011,-0.01263
NLD,1.12.2011,-0.02051
NLD,1.3.2012,-0.02584
NLD,1.6.2012,-0.02815
NLD,1.9.2012,-0.02735
NLD,1.12.2012,-0.0236
NLD,1.3.2013,-0.01729
NLD,1.6.2013,-0.00928
NLD,1.9.2013,-0.00096
NLD,1.12.2013,0.00627
NLD,1.3.2014,0.0116
NLD,1.6.2014,0.0148
NLD,1.9.2014,0.01598
NLD,1.12.2014,0.01549
NLD,1.3.2015,0.01368
NLD,1.6.2015,0.01103
NLD,1.9.2015,0.00839
NLD,1.12.2015,0.00654
NLD,1.3.2016,0.00587
NLD,1.6.2016,0.00643
NLD,1.9.2016,0.00794
NLD,1.12.2016,0.00997
NLD,1.3.2017,0.01213
NLD,1.6.2017,0.014
NLD,1.9.2017,0.01508
PRT,1.6.1988,-0.01882
PRT,1.9.1988,-0.01689
PRT,1.12.1988,-0.01319
PRT,1.3.1989,-0.00849
PRT,1.6.1989,-0.00385
PRT,1.9.1989,-0.00041
PRT,1.12.1989,0.00079
PRT,1.3.1990,-0.00061
PRT,1.6.1990,-0.00414
PRT,1.9.1990,-0.00903
PRT,1.12.1990,-0.01442
PRT,1.3.1991,-0.01927
PRT,1.6.1991,-0.0226
PRT,1.9.1991,-0.02346
PRT,1.12.1991,-0.02107
PRT,1.3.1992,-0.0155
PRT,1.6.1992,-0.0077
PRT,1.9.1992,0.00097
PRT,1.12.1992,0.00912
PRT,1.3.1993,0.01545
PRT,1.6.1993,0.019
PRT,1.9.1993,0.01902
PRT,1.12.1993,0.01517
PRT,1.3.1994,0.00792
PRT,1.6.1994,-0.00143
PRT,1.9.1994,-0.01107
PRT,1.12.1994,-0.01917
PRT,1.3.1995,-0.02414
PRT,1.6.1995,-0.0249
PRT,1.9.1995,-0.02084
PRT,1.12.1995,-0.01187
PRT,1.3.1996,0.00127
PRT,1.6.1996,0.01719
PRT,1.9.1996,0.03404
PRT,1.12.1996,0.04982
PRT,1.3.1997,0.06285
PRT,1.6.1997,0.07202
PRT,1.9.1997,0.07669
PRT,1.12.1997,0.07672
PRT,1.3.1998,0.07252
PRT,1.6.1998,0.06479
PRT,1.9.1998,0.05447
PRT,1.12.1998,0.04265
PRT,1.3.1999,0.03015
PRT,1.6.1999,0.01734
PRT,1.9.1999,0.00436
PRT,1.12.1999,-0.00878
PRT,1.3.2000,-0.0221
PRT,1.6.2000,-0.03542
PRT,1.9.2000,-0.04835
PRT,1.12.2000,-0.06049
PRT,1.3.2001,-0.0711
PRT,1.6.2001,-0.07922
PRT,1.9.2001,-0.08397
PRT,1.12.2001,-0.08465
PRT,1.3.2002,-0.08095
PRT,1.6.2002,-0.07312
PRT,1.9.2002,-0.06184
PRT,1.12.2002,-0.04801
PRT,1.3.2003,-0.03281
PRT,1.6.2003,-0.01743
PRT,1.9.2003,-0.00291
PRT,1.12.2003,0.01005
PRT,1.3.2004,0.02111
PRT,1.6.2004,0.03039
PRT,1.9.2004,0.03824
PRT,1.12.2004,0.04504
PRT,1.3.2005,0.05105
PRT,1.6.2005,0.05621
PRT,1.9.2005,0.06018
PRT,1.12.2005,0.06246
PRT,1.3.2006,0.06238
PRT,1.6.2006,0.05925
PRT,1.9.2006,0.05263
PRT,1.12.2006,0.0424
PRT,1.3.2007,0.02911
PRT,1.6.2007,0.01409
PRT,1.9.2007,-0.001
PRT,1.12.2007,-0.01456
PRT,1.3.2008,-0.02516
PRT,1.6.2008,-0.03185
PRT,1.9.2008,-0.03421
PRT,1.12.2008,-0.03224
PRT,1.3.2009,-0.02682
PRT,1.6.2009,-0.01969
PRT,1.9.2009,-0.01276
PRT,1.12.2009,-0.00772
PRT,1.3.2010,-0.00563
PRT,1.6.2010,-0.0067
PRT,1.9.2010,-0.01056
PRT,1.12.2010,-0.01655
PRT,1.3.2011,-0.02349
PRT,1.6.2011,-0.02979
PRT,1.9.2011,-0.03391
PRT,1.12.2011,-0.03463
PRT,1.3.2012,-0.03157
PRT,1.6.2012,-0.02535
PRT,1.9.2012,-0.01713
PRT,1.12.2012,-0.00821
PRT,1.3.2013,7e-05
PRT,1.6.2013,0.00656
PRT,1.9.2013,0.01033
PRT,1.12.2013,0.01072
PRT,1.3.2014,0.00777
PRT,1.6.2014,0.00238
PRT,1.9.2014,-0.00409
PRT,1.12.2014,-0.01011
PRT,1.3.2015,-0.01439
PRT,1.6.2015,-0.01607
PRT,1.9.2015,-0.0146
PRT,1.12.2015,-0.00971
PRT,1.3.2016,-0.00161
PRT,1.6.2016,0.00894
PRT,1.9.2016,0.02073
