seriename,date,value
FIN,1.12.2015,-0.00705
FIN,1.3.2016,-0.01085
FIN,1.6.2016,-0.01249
FIN,1.9.2016,-0.01215
FIN,1.12.2016,-0.01024
FIN,1.3.2017,-0.00718
FIN,1.6.2017,-0.00347
FIN,1.9.2017,0.00032
FIN,1.12.2017,0.00368
FIN,1.3.2018,0.00618
FIN,1.6.2018,0.00749
FRA,1.6.1970,-0.01781
FRA,1.9.1970,-0.01328
FRA,1.12.1970,-0.00526
FRA,1.3.1971,0.00479
FRA,1.6.1971,0.01542
FRA,1.9.1971,0.02531
FRA,1.12.1971,0.03311
FRA,1.3.1972,0.03749
FRA,1.6.1972,0.03736
FRA,1.9.1972,0.03257
FRA,1.12.1972,0.02398
FRA,1.3.1973,0.01304
FRA,1.6.1973,0.00123
FRA,1.9.1973,-0.01018
FRA,1.12.1973,-0.02017
FRA,1.3.1974,-0.02778
FRA,1.6.1974,-0.03229
FRA,1.9.1974,-0.03361
FRA,1.12.1974,-0.03243
FRA,1.3.1975,-0.02982
FRA,1.6.1975,-0.02685
FRA,1.9.1975,-0.02414
FRA,1.12.1975,-0.02186
FRA,1.3.1976,-0.0199
FRA,1.6.1976,-0.01806
FRA,1.9.1976,-0.01581
FRA,1.12.1976,-0.01242
FRA,1.3.1977,-0.00718
FRA,1.6.1977,0.00039
FRA,1.9.1977,0.0102
FRA,1.12.1977,0.02139
FRA,1.3.1978,0.03276
FRA,1.6.1978,0.04297
FRA,1.9.1978,0.05064
FRA,1.12.1978,0.05456
FRA,1.3.1979,0.05382
FRA,1.6.1979,0.0478
FRA,1.9.1979,0.03657
FRA,1.12.1979,0.02116
FRA,1.3.1980,0.00309
FRA,1.6.1980,-0.01589
FRA,1.9.1980,-0.0339
FRA,1.12.1980,-0.04932
FRA,1.3.1981,-0.06073
FRA,1.6.1981,-0.06691
FRA,1.9.1981,-0.06734
FRA,1.12.1981,-0.06246
FRA,1.3.1982,-0.0533
FRA,1.6.1982,-0.04122
FRA,1.9.1982,-0.02764
FRA,1.12.1982,-0.01386
FRA,1.3.1983,-0.00112
FRA,1.6.1983,0.00945
FRA,1.9.1983,0.01723
FRA,1.12.1983,0.02231
FRA,1.3.1984,0.02528
FRA,1.6.1984,0.02674
FRA,1.9.1984,0.02709
FRA,1.12.1984,0.02658
FRA,1.3.1985,0.0255
FRA,1.6.1985,0.02412
FRA,1.9.1985,0.02253
FRA,1.12.1985,0.0205
FRA,1.3.1986,0.01768
FRA,1.6.1986,0.01417
FRA,1.9.1986,0.0106
FRA,1.12.1986,0.00771
FRA,1.3.1987,0.00609
FRA,1.6.1987,0.00607
FRA,1.9.1987,0.00776
FRA,1.12.1987,0.01126
FRA,1.3.1988,0.01645
FRA,1.6.1988,0.02251
FRA,1.9.1988,0.0281
FRA,1.12.1988,0.03187
FRA,1.3.1989,0.03283
FRA,1.6.1989,0.03058
FRA,1.9.1989,0.02523
FRA,1.12.1989,0.01704
FRA,1.3.1990,0.00663
FRA,1.6.1990,-0.00481
FRA,1.9.1990,-0.01576
FRA,1.12.1990,-0.02484
FRA,1.3.1991,-0.03104
FRA,1.6.1991,-0.03404
FRA,1.9.1991,-0.03406
FRA,1.12.1991,-0.03154
FRA,1.3.1992,-0.02716
FRA,1.6.1992,-0.02203
FRA,1.9.1992,-0.01733
FRA,1.12.1992,-0.01405
FRA,1.3.1993,-0.01292
FRA,1.6.1993,-0.01411
FRA,1.9.1993,-0.01728
FRA,1.12.1993,-0.02196
FRA,1.3.1994,-0.02741
FRA,1.6.1994,-0.03263
FRA,1.9.1994,-0.03665
FRA,1.12.1994,-0.03865
FRA,1.3.1995,-0.03802
FRA,1.6.1995,-0.03469
FRA,1.9.1995,-0.02899
FRA,1.12.1995,-0.02128
FRA,1.3.1996,-0.01217
FRA,1.6.1996,-0.00243
FRA,1.9.1996,0.00728
FRA,1.12.1996,0.01634
FRA,1.3.1997,0.02434
FRA,1.6.1997,0.0314
FRA,1.9.1997,0.03776
FRA,1.12.1997,0.04354
FRA,1.3.1998,0.04887
FRA,1.6.1998,0.05372
FRA,1.9.1998,0.05781
FRA,1.12.1998,0.0609
FRA,1.3.1999,0.06236
FRA,1.6.1999,0.06122
FRA,1.9.1999,0.05666
FRA,1.12.1999,0.04818
FRA,1.3.2000,0.03566
FRA,1.6.2000,0.0196
FRA,1.9.2000,0.00084
FRA,1.12.2000,-0.01956
FRA,1.3.2001,-0.03997
FRA,1.6.2001,-0.05849
FRA,1.9.2001,-0.07337
FRA,1.12.2001,-0.08323
FRA,1.3.2002,-0.08726
FRA,1.6.2002,-0.08535
FRA,1.9.2002,-0.0778
FRA,1.12.2002,-0.06522
FRA,1.3.2003,-0.04884
FRA,1.6.2003,-0.03009
FRA,1.9.2003,-0.01043
FRA,1.12.2003,0.0088
FRA,1.3.2004,0.02663
FRA,1.6.2004,0.0425
FRA,1.9.2004,0.05595
FRA,1.12.2004,0.06663
FRA,1.3.2005,0.07438
FRA,1.6.2005,0.07889
FRA,1.9.2005,0.07985
FRA,1.12.2005,0.07704
FRA,1.3.2006,0.0703
FRA,1.6.2006,0.05956
FRA,1.9.2006,0.04504
FRA,1.12.2006,0.02721
FRA,1.3.2007,0.00694
FRA,1.6.2007,-0.01413
FRA,1.9.2007,-0.03405
FRA,1.12.2007,-0.05098
FRA,1.3.2008,-0.06352
FRA,1.6.2008,-0.07073
FRA,1.9.2008,-0.07218
FRA,1.12.2008,-0.06782
FRA,1.3.2009,-0.05827
FRA,1.6.2009,-0.04513
FRA,1.9.2009,-0.03059
FRA,1.12.2009,-0.01679
FRA,1.3.2010,-0.00524
FRA,1.6.2010,0.00329
FRA,1.9.2010,0.00845
FRA,1.12.2010,0.01019
FRA,1.3.2011,0.00882
FRA,1.6.2011,0.00537
FRA,1.9.2011,0.00137
FRA,1.12.2011,-0.00168
FRA,1.3.2012,-0.00294
FRA,1.6.2012,-0.00233
FRA,1.9.2012,-0.00015
FRA,1.12.2012,0.00317
FRA,1.3.2013,0.0072
FRA,1.6.2013,0.01134
FRA,1.9.2013,0.01471
FRA,1.12.2013,0.01641
FRA,1.3.2014,0.01614
FRA,1.6.2014,0.01413
FRA,1.9.2014,0.01092
FRA,1.12.2014,0.0072
FRA,1.3.2015,0.00346
FRA,1.6.2015,2e-05
FRA,1.9.2015,-0.00269
FRA,1.12.2015,-0.00427
FRA,1.3.2016,-0.00461
FRA,1.6.2016,-0.00385
FRA,1.9.2016,-0.00236
FRA,1.12.2016,-0.0006
FRA,1.3.2017,0.00115
FRA,1.6.2017,0.00275
FRA,1.9.2017,0.0041
FRA,1.12.2017,0.00511
FRA,1.3.2018,0.00578
FRA,1.6.2018,0.00609
IRL,1.9.1971,0.10055
IRL,1.12.1971,0.09343
IRL,1.3.1972,0.08006
IRL,1.6.1972,0.06164
IRL,1.9.1972,0.03935
IRL,1.12.1972,0.01449
IRL,1.3.1973,-0.01134
IRL,1.6.1973,-0.03601
IRL,1.9.1973,-0.05752
IRL,1.12.1973,-0.07458
IRL,1.3.1974,-0.08657
IRL,1.6.1974,-0.09322
IRL,1.9.1974,-0.09441
IRL,1.12.1974,-0.09015
IRL,1.3.1975,-0.08087
IRL,1.6.1975,-0.06761
IRL,1.9.1975,-0.05156
IRL,1.12.1975,-0.03345
IRL,1.3.1976,-0.01389
IRL,1.6.1976,0.00649
IRL,1.9.1976,0.02688
IRL,1.12.1976,0.04616
IRL,1.3.1977,0.06318
IRL,1.6.1977,0.07715
IRL,1.9.1977,0.08731
IRL,1.12.1977,0.09284
IRL,1.3.1978,0.09321
IRL,1.6.1978,0.08828
IRL,1.9.1978,0.07833
IRL,1.12.1978,0.06421
IRL,1.3.1979,0.0471
IRL,1.6.1979,0.02811
IRL,1.9.1979,0.00845
IRL,1.12.1979,-0.01058
IRL,1.3.1980,-0.02797
IRL,1.6.1980,-0.04296
IRL,1.9.1980,-0.05495
IRL,1.12.1980,-0.06365
IRL,1.3.1981,-0.06898
IRL,1.6.1981,-0.07086
IRL,1.9.1981,-0.0694
IRL,1.12.1981,-0.065
IRL,1.3.1982,-0.05818
IRL,1.6.1982,-0.04955
IRL,1.9.1982,-0.03987
IRL,1.12.1982,-0.02996
IRL,1.3.1983,-0.02054
IRL,1.6.1983,-0.0122
IRL,1.9.1983,-0.00531
IRL,1.12.1983,0.00024
IRL,1.3.1984,0.00481
IRL,1.6.1984,0.00882
IRL,1.9.1984,0.01275
IRL,1.12.1984,0.01713
IRL,1.3.1985,0.02233
IRL,1.6.1985,0.02837
IRL,1.9.1985,0.03494
IRL,1.12.1985,0.04127
IRL,1.3.1986,0.04646
IRL,1.6.1986,0.04997
IRL,1.9.1986,0.05161
IRL,1.12.1986,0.05117
IRL,1.3.1987,0.04861
IRL,1.6.1987,0.04415
IRL,1.9.1987,0.03834
IRL,1.12.1987,0.03205
IRL,1.3.1988,0.02614
IRL,1.6.1988,0.0208
IRL,1.9.1988,0.01568
IRL,1.12.1988,0.01047
IRL,1.3.1989,0.00496
IRL,1.6.1989,-0.00098
IRL,1.9.1989,-0.00749
IRL,1.12.1989,-0.01479
IRL,1.3.1990,-0.02301
IRL,1.6.1990,-0.03167
IRL,1.9.1990,-0.03976
IRL,1.12.1990,-0.04635
IRL,1.3.1991,-0.05074
IRL,1.6.1991,-0.05255
IRL,1.9.1991,-0.05171
IRL,1.12.1991,-0.04837
IRL,1.3.1992,-0.04287
IRL,1.6.1992,-0.03591
IRL,1.9.1992,-0.02859
IRL,1.12.1992,-0.02195
IRL,1.3.1993,-0.0168
IRL,1.6.1993,-0.01371
IRL,1.9.1993,-0.0129
IRL,1.12.1993,-0.01407
IRL,1.3.1994,-0.01667
IRL,1.6.1994,-0.01984
IRL,1.9.1994,-0.02248
IRL,1.12.1994,-0.0236
IRL,1.3.1995,-0.02247
IRL,1.6.1995,-0.01845
IRL,1.9.1995,-0.01119
IRL,1.12.1995,-0.0009
IRL,1.3.1996,0.01173
IRL,1.6.1996,0.0257
IRL,1.9.1996,0.03967
IRL,1.12.1996,0.0524
IRL,1.3.1997,0.06299
IRL,1.6.1997,0.07069
IRL,1.9.1997,0.07477
IRL,1.12.1997,0.075
IRL,1.3.1998,0.07155
IRL,1.6.1998,0.06492
IRL,1.9.1998,0.05602
IRL,1.12.1998,0.0458
IRL,1.3.1999,0.03468
IRL,1.6.1999,0.02289
IRL,1.9.1999,0.01077
IRL,1.12.1999,-0.0015
IRL,1.3.2000,-0.01379
IRL,1.6.2000,-0.02593
IRL,1.9.2000,-0.03802
IRL,1.12.2000,-0.05011
IRL,1.3.2001,-0.06158
IRL,1.6.2001,-0.07146
IRL,1.9.2001,-0.07878
IRL,1.12.2001,-0.08267
IRL,1.3.2002,-0.08257
IRL,1.6.2002,-0.07831
IRL,1.9.2002,-0.06971
IRL,1.12.2002,-0.05675
IRL,1.3.2003,-0.03995
IRL,1.6.2003,-0.02026
IRL,1.9.2003,0.00123
IRL,1.12.2003,0.02345
IRL,1.3.2004,0.04551
IRL,1.6.2004,0.06678
IRL,1.9.2004,0.08654
IRL,1.12.2004,0.10386
IRL,1.3.2005,0.11777
IRL,1.6.2005,0.12721
IRL,1.9.2005,0.13108
IRL,1.12.2005,0.12853
IRL,1.3.2006,0.11901
IRL,1.6.2006,0.10221
IRL,1.9.2006,0.07838
IRL,1.12.2006,0.04844
IRL,1.3.2007,0.01418
IRL,1.6.2007,-0.0217
IRL,1.9.2007,-0.05599
IRL,1.12.2007,-0.08586
IRL,1.3.2008,-0.1092
IRL,1.6.2008,-0.12458
IRL,1.9.2008,-0.13123
IRL,1.12.2008,-0.12917
IRL,1.3.2009,-0.11943
IRL,1.6.2009,-0.10429
IRL,1.9.2009,-0.08679
IRL,1.12.2009,-0.06966
IRL,1.3.2010,-0.0546
IRL,1.6.2010,-0.04258
IRL,1.9.2010,-0.03411
IRL,1.12.2010,-0.02926
IRL,1.3.2011,-0.02758
IRL,1.6.2011,-0.02771
IRL,1.9.2011,-0.0275
IRL,1.12.2011,-0.02506
IRL,1.3.2012,-0.01948
IRL,1.6.2012,-0.01056
IRL,1.9.2012,0.0016
IRL,1.12.2012,0.01661
IRL,1.3.2013,0.03396
IRL,1.6.2013,0.05257
IRL,1.9.2013,0.07045
IRL,1.12.2013,0.08558
IRL,1.3.2014,0.0966
IRL,1.6.2014,0.10266
IRL,1.9.2014,0.10326
IRL,1.12.2014,0.0983
IRL,1.3.2015,0.08783
IRL,1.6.2015,0.0724
IRL,1.9.2015,0.05354
IRL,1.12.2015,0.03315
IRL,1.3.2016,0.0129
IRL,1.6.2016,-0.00578
IRL,1.9.2016,-0.02182
IRL,1.12.2016,-0.03459
IRL,1.3.2017,-0.0437
IRL,1.6.2017,-0.0492
IRL,1.9.2017,-0.05184
IRL,1.12.2017,-0.05267
IRL,1.3.2018,-0.05266
IRL,1.6.2018,-0.0525
ITA,1.6.1970,-0.05073
ITA,1.9.1970,-0.04663
ITA,1.12.1970,-0.03854
ITA,1.3.1971,-0.0269
ITA,1.6.1971,-0.0123
ITA,1.9.1971,0.00462
ITA,1.12.1971,0.02277
ITA,1.3.1972,0.04069
ITA,1.6.1972,0.05687
ITA,1.9.1972,0.06978
ITA,1.12.1972,0.07801
ITA,1.3.1973,0.0807
ITA,1.6.1973,0.07749
ITA,1.9.1973,0.06832
ITA,1.12.1973,0.05383
ITA,1.3.1974,0.03535
ITA,1.6.1974,0.01438
ITA,1.9.1974,-0.0073
ITA,1.12.1974,-0.02795
ITA,1.3.1975,-0.04637
ITA,1.6.1975,-0.06173
ITA,1.9.1975,-0.07339
ITA,1.12.1975,-0.08122
ITA,1.3.1976,-0.08553
ITA,1.6.1976,-0.08669
ITA,1.9.1976,-0.08531
ITA,1.12.1976,-0.08201
ITA,1.3.1977,-0.07691
ITA,1.6.1977,-0.06989
ITA,1.9.1977,-0.06077
ITA,1.12.1977,-0.04913
ITA,1.3.1978,-0.03469
ITA,1.6.1978,-0.01749
ITA,1.9.1978,0.0024
ITA,1.12.1978,0.02457
ITA,1.3.1979,0.04795
ITA,1.6.1979,0.07092
ITA,1.9.1979,0.09151
ITA,1.12.1979,0.10752
ITA,1.3.1980,0.11721
ITA,1.6.1980,0.11938
ITA,1.9.1980,0.11323
ITA,1.12.1980,0.09861
ITA,1.3.1981,0.07631
ITA,1.6.1981,0.04797
ITA,1.9.1981,0.01613
ITA,1.12.1981,-0.01627
ITA,1.3.1982,-0.0465
ITA,1.6.1982,-0.07219
ITA,1.9.1982,-0.09127
ITA,1.12.1982,-0.1022
ITA,1.3.1983,-0.10416
ITA,1.6.1983,-0.09717
ITA,1.9.1983,-0.08222
ITA,1.12.1983,-0.06093
ITA,1.3.1984,-0.03526
ITA,1.6.1984,-0.00744
ITA,1.9.1984,0.02007
ITA,1.12.1984,0.04476
ITA,1.3.1985,0.06434
ITA,1.6.1985,0.0771
ITA,1.9.1985,0.08208
ITA,1.12.1985,0.07901
ITA,1.3.1986,0.0685
ITA,1.6.1986,0.05207
ITA,1.9.1986,0.03191
ITA,1.12.1986,0.01077
ITA,1.3.1987,-0.0086
ITA,1.6.1987,-0.02401
ITA,1.9.1987,-0.03386
ITA,1.12.1987,-0.03715
ITA,1.3.1988,-0.03397
ITA,1.6.1988,-0.02546
ITA,1.9.1988,-0.01353
ITA,1.12.1988,-0.0007
ITA,1.3.1989,0.0106
ITA,1.6.1989,0.01871
ITA,1.9.1989,0.02256
ITA,1.12.1989,0.0215
ITA,1.3.1990,0.0158
ITA,1.6.1990,0.00655
ITA,1.9.1990,-0.00465
ITA,1.12.1990,-0.01565
ITA,1.3.1991,-0.02451
ITA,1.6.1991,-0.03015
ITA,1.9.1991,-0.03207
ITA,1.12.1991,-0.0301
ITA,1.3.1992,-0.02477
ITA,1.6.1992,-0.01707
ITA,1.9.1992,-0.00835
ITA,1.12.1992,-0.00042
ITA,1.3.1993,0.00501
ITA,1.6.1993,0.00706
ITA,1.9.1993,0.00545
ITA,1.12.1993,0.00021
ITA,1.3.1994,-0.00798
ITA,1.6.1994,-0.01803
ITA,1.9.1994,-0.02859
ITA,1.12.1994,-0.03783
ITA,1.3.1995,-0.04403
ITA,1.6.1995,-0.04616
ITA,1.9.1995,-0.04373
ITA,1.12.1995,-0.03662
ITA,1.3.1996,-0.02542
ITA,1.6.1996,-0.01112
ITA,1.9.1996,0.00499
ITA,1.12.1996,0.02122
ITA,1.3.1997,0.036
ITA,1.6.1997,0.04833
ITA,1.9.1997,0.05754
ITA,1.12.1997,0.06315
ITA,1.3.1998,0.06522
ITA,1.6.1998,0.06407
ITA,1.9.1998,0.06021
ITA,1.12.1998,0.05442
ITA,1.3.1999,0.04719
ITA,1.6.1999,0.03855
ITA,1.9.1999,0.02861
ITA,1.12.1999,0.01758
ITA,1.3.2000,0.00557
ITA,1.6.2000,-0.00716
ITA,1.9.2000,-0.02031
ITA,1.12.2000,-0.0336
ITA,1.3.2001,-0.04626
ITA,1.6.2001,-0.05705
ITA,1.9.2001,-0.065
ITA,1.12.2001,-0.06939
ITA,1.3.2002,-0.0698
ITA,1.6.2002,-0.06625
ITA,1.9.2002,-0.05889
ITA,1.12.2002,-0.04797
ITA,1.3.2003,-0.03433
ITA,1.6.2003,-0.0191
ITA,1.9.2003,-0.00336
ITA,1.12.2003,0.01199
ITA,1.3.2004,0.02634
ITA,1.6.2004,0.03943
ITA,1.9.2004,0.05093
ITA,1.12.2004,0.0605
ITA,1.3.2005,0.06785
ITA,1.6.2005,0.07269
ITA,1.9.2005,0.07461
ITA,1.12.2005,0.0733
ITA,1.3.2006,0.06847
ITA,1.6.2006,0.05983
ITA,1.9.2006,0.04739
ITA,1.12.2006,0.03155
ITA,1.3.2007,0.01317
ITA,1.6.2007,-0.00616
ITA,1.9.2007,-0.02453
ITA,1.12.2007,-0.04025
ITA,1.3.2008,-0.05205
ITA,1.6.2008,-0.05904
ITA,1.9.2008,-0.06077
ITA,1.12.2008,-0.05724
ITA,1.3.2009,-0.04919
ITA,1.6.2009,-0.03831
ITA,1.9.2009,-0.02686
ITA,1.12.2009,-0.01687
ITA,1.3.2010,-0.00962
ITA,1.6.2010,-0.00562
ITA,1.9.2010,-0.00495
ITA,1.12.2010,-0.00733
ITA,1.3.2011,-0.01204
ITA,1.6.2011,-0.01774
ITA,1.9.2011,-0.02256
ITA,1.12.2011,-0.02478
ITA,1.3.2012,-0.02359
ITA,1.6.2012,-0.01907
ITA,1.9.2012,-0.01186
ITA,1.12.2012,-0.00292
ITA,1.3.2013,0.00675
ITA,1.6.2013,0.01605
ITA,1.9.2013,0.0236
ITA,1.12.2013,0.02805
ITA,1.3.2014,0.02875
ITA,1.6.2014,0.02582
ITA,1.9.2014,0.02002
ITA,1.12.2014,0.01252
ITA,1.3.2015,0.00441
ITA,1.6.2015,-0.00342
ITA,1.9.2015,-0.01001
ITA,1.12.2015,-0.01444
ITA,1.3.2016,-0.01606
ITA,1.6.2016,-0.01467
ITA,1.9.2016,-0.01059
ITA,1.12.2016,-0.0046
ITA,1.3.2017,0.00247
ITA,1.6.2017,0.00988
ITA,1.9.2017,0.01697
ITA,1.12.2017,0.02308
ITA,1.3.2018,0.02761
ITA,1.6.2018,0.03002
NLD,1.6.1970,-0.04031
NLD,1.9.1970,-0.0363
NLD,1.12.1970,-0.02898
NLD,1.3.1971,-0.01924
NLD,1.6.1971,-0.00823
NLD,1.9.1971,0.0027
NLD,1.12.1971,0.01237
NLD,1.3.1972,0.01961
NLD,1.6.1972,0.02333
NLD,1.9.1972,0.02316
NLD,1.12.1972,0.0193
NLD,1.3.1973,0.01236
NLD,1.6.1973,0.00348
NLD,1.9.1973,-0.00599
NLD,1.12.1973,-0.01479
NLD,1.3.1974,-0.02159
NLD,1.6.1974,-0.0252
NLD,1.9.1974,-0.02502
NLD,1.12.1974,-0.02084
NLD,1.3.1975,-0.01295
NLD,1.6.1975,-0.00221
NLD,1.9.1975,0.01026
NLD,1.12.1975,0.02325
NLD,1.3.1976,0.03547
NLD,1.6.1976,0.0458
NLD,1.9.1976,0.05346
NLD,1.12.1976,0.0578
NLD,1.3.1977,0.05852
NLD,1.6.1977,0.05575
NLD,1.9.1977,0.04984
NLD,1.12.1977,0.04139
NLD,1.3.1978,0.03103
NLD,1.6.1978,0.01931
NLD,1.9.1978,0.00675
NLD,1.12.1978,-0.00608
NLD,1.3.1979,-0.01868
NLD,1.6.1979,-0.03069
NLD,1.9.1979,-0.04182
NLD,1.12.1979,-0.05181
NLD,1.3.1980,-0.06028
NLD,1.6.1980,-0.06672
NLD,1.9.1980,-0.07067
NLD,1.12.1980,-0.0718
NLD,1.3.1981,-0.06984
NLD,1.6.1981,-0.06461
NLD,1.9.1981,-0.05612
NLD,1.12.1981,-0.04469
NLD,1.3.1982,-0.03108
NLD,1.6.1982,-0.01622
NLD,1.9.1982,-0.00113
NLD,1.12.1982,0.01325
NLD,1.3.1983,0.02601
NLD,1.6.1983,0.03638
NLD,1.9.1983,0.04378
NLD,1.12.1983,0.04813
NLD,1.3.1984,0.04979
NLD,1.6.1984,0.04915
NLD,1.9.1984,0.04665
NLD,1.12.1984,0.04272
NLD,1.3.1985,0.03779
NLD,1.6.1985,0.03231
NLD,1.9.1985,0.02671
NLD,1.12.1985,0.02113
NLD,1.3.1986,0.01551
NLD,1.6.1986,0.01013
NLD,1.9.1986,0.00539
NLD,1.12.1986,0.00165
NLD,1.3.1987,-0.00077
NLD,1.6.1987,-0.00178
NLD,1.9.1987,-0.00155
NLD,1.12.1987,-0.00014
NLD,1.3.1988,0.00227
NLD,1.6.1988,0.00494
NLD,1.9.1988,0.00703
NLD,1.12.1988,0.00778
NLD,1.3.1989,0.00657
NLD,1.6.1989,0.00326
NLD,1.9.1989,-0.00191
NLD,1.12.1989,-0.0087
NLD,1.3.1990,-0.01658
NLD,1.6.1990,-0.02454
NLD,1.9.1990,-0.03152
NLD,1.12.1990,-0.03661
NLD,1.3.1991,-0.03914
NLD,1.6.1991,-0.03899
NLD,1.9.1991,-0.03643
NLD,1.12.1991,-0.03181
NLD,1.3.1992,-0.02577
NLD,1.6.1992,-0.01932
NLD,1.9.1992,-0.01348
NLD,1.12.1992,-0.00911
NLD,1.3.1993,-0.0068
NLD,1.6.1993,-0.00661
NLD,1.9.1993,-0.00822
NLD,1.12.1993,-0.01114
NLD,1.3.1994,-0.01459
NLD,1.6.1994,-0.01754
NLD,1.9.1994,-0.01899
NLD,1.12.1994,-0.0181
NLD,1.3.1995,-0.01434
NLD,1.6.1995,-0.00775
NLD,1.9.1995,0.00117
NLD,1.12.1995,0.0117
NLD,1.3.1996,0.02285
NLD,1.6.1996,0.03352
NLD,1.9.1996,0.04274
NLD,1.12.1996,0.04966
NLD,1.3.1997,0.05382
NLD,1.6.1997,0.05543
NLD,1.9.1997,0.05498
NLD,1.12.1997,0.05309
NLD,1.3.1998,0.05052
NLD,1.6.1998,0.04784
NLD,1.9.1998,0.04539
NLD,1.12.1998,0.04335
NLD,1.3.1999,0.04138
NLD,1.6.1999,0.03858
NLD,1.9.1999,0.03402
NLD,1.12.1999,0.02691
NLD,1.3.2000,0.0167
NLD,1.6.2000,0.00339
NLD,1.9.2000,-0.01266
NLD,1.12.2000,-0.03086
NLD,1.3.2001,-0.04984
NLD,1.6.2001,-0.06779
NLD,1.9.2001,-0.08291
NLD,1.12.2001,-0.09366
NLD,1.3.2002,-0.09902
NLD,1.6.2002,-0.09871
NLD,1.9.2002,-0.09274
NLD,1.12.2002,-0.08146
NLD,1.3.2003,-0.06587
NLD,1.6.2003,-0.04738
NLD,1.9.2003,-0.02746
NLD,1.12.2003,-0.00758
NLD,1.3.2004,0.01127
NLD,1.6.2004,0.0286
NLD,1.9.2004,0.04397
NLD,1.12.2004,0.05699
NLD,1.3.2005,0.06745
NLD,1.6.2005,0.07496
NLD,1.9.2005,0.07917
NLD,1.12.2005,0.07989
NLD,1.3.2006,0.0768
NLD,1.6.2006,0.06954
NLD,1.9.2006,0.05805
NLD,1.12.2006,0.04253
NLD,1.3.2007,0.02374
NLD,1.6.2007,0.00335
NLD,1.9.2007,-0.01662
NLD,1.12.2007,-0.03428
NLD,1.3.2008,-0.04802
NLD,1.6.2008,-0.05663
NLD,1.9.2008,-0.05936
NLD,1.12.2008,-0.05587
NLD,1.3.2009,-0.04667
NLD,1.6.2009,-0.03354
NLD,1.9.2009,-0.0189
NLD,1.12.2009,-0.00508
NLD,1.3.2010,0.00616
NLD,1.6.2010,0.01374
NLD,1.9.2010,0.01705
NLD,1.12.2010,0.01582
NLD,1.3.2011,0.01039
NLD,1.6.2011,0.00212
NLD,1.9.2011,-0.00699
NLD,1.12.2011,-0.015
NLD,1.3.2012,-0.02066
NLD,1.6.2012,-0.02344
NLD,1.9.2012,-0.02322
NLD,1.12.2012,-0.02008
NLD,1.3.2013,-0.01436
NLD,1.6.2013,-0.00688
NLD,1.9.2013,0.00097
NLD,1.12.2013,0.00784
NLD,1.3.2014,0.01295
NLD,1.6.2014,0.01608
NLD,1.9.2014,0.01729
NLD,1.12.2014,0.01681
NLD,1.3.2015,0.01483
NLD,1.6.2015,0.0117
NLD,1.9.2015,0.00819
NLD,1.12.2015,0.00502
NLD,1.3.2016,0.00263
NLD,1.6.2016,0.00115
NLD,1.9.2016,0.00045
NLD,1.12.2016,0.00038
NLD,1.3.2017,0.00094
NLD,1.6.2017,0.00202
NLD,1.9.2017,0.00329
NLD,1.12.2017,0.00443
NLD,1.3.2018,0.0052
NLD,1.6.2018,0.00553
PRT,1.6.1988,-0.01882
PRT,1.9.1988,-0.01688
PRT,1.12.1988,-0.01319
PRT,1.3.1989,-0.00849
PRT,1.6.1989,-0.00384
PRT,1.9.1989,-0.0004
PRT,1.12.1989,0.0008
PRT,1.3.1990,-0.0006
PRT,1.6.1990,-0.00413
PRT,1.9.1990,-0.00902
PRT,1.12.1990,-0.01441
PRT,1.3.1991,-0.01925
PRT,1.6.1991,-0.02258
PRT,1.9.1991,-0.02343
PRT,1.12.1991,-0.02104
PRT,1.3.1992,-0.01547
PRT,1.6.1992,-0.00767
PRT,1.9.1992,0.00101
PRT,1.12.1992,0.00916
PRT,1.3.1993,0.01549
PRT,1.6.1993,0.01904
PRT,1.9.1993,0.01907
PRT,1.12.1993,0.01522
PRT,1.3.1994,0.00797
PRT,1.6.1994,-0.00138
PRT,1.9.1994,-0.01103
PRT,1.12.1994,-0.01913
PRT,1.3.1995,-0.02411
PRT,1.6.1995,-0.02488
PRT,1.9.1995,-0.02082
PRT,1.12.1995,-0.01187
PRT,1.3.1996,0.00126
PRT,1.6.1996,0.01717
PRT,1.9.1996,0.034
PRT,1.12.1996,0.04977
PRT,1.3.1997,0.06279
PRT,1.6.1997,0.07193
PRT,1.9.1997,0.07658
PRT,1.12.1997,0.07659
PRT,1.3.1998,0.07237
PRT,1.6.1998,0.06462
PRT,1.9.1998,0.05428
PRT,1.12.1998,0.04244
PRT,1.3.1999,0.02992
PRT,1.6.1999,0.01708
PRT,1.9.1999,0.00408
PRT,1.12.1999,-0.00907
PRT,1.3.2000,-0.02241
PRT,1.6.2000,-0.03576
PRT,1.9.2000,-0.04871
PRT,1.12.2000,-0.06086
PRT,1.3.2001,-0.07148
PRT,1.6.2001,-0.07961
PRT,1.9.2001,-0.08436
PRT,1.12.2001,-0.08504
PRT,1.3.2002,-0.08133
PRT,1.6.2002,-0.07348
PRT,1.9.2002,-0.06217
PRT,1.12.2002,-0.04831
PRT,1.3.2003,-0.03306
PRT,1.6.2003,-0.01764
PRT,1.9.2003,-0.00305
PRT,1.12.2003,0.00997
PRT,1.3.2004,0.02111
PRT,1.6.2004,0.03048
PRT,1.9.2004,0.03842
PRT,1.12.2004,0.04532
PRT,1.3.2005,0.05143
PRT,1.6.2005,0.05671
PRT,1.9.2005,0.06079
