seriename,date,value
FRA,1.3.1977,-0.007
FRA,1.6.1977,0.001
FRA,1.9.1977,0.011
FRA,1.12.1977,0.022
FRA,1.3.1978,0.033
FRA,1.6.1978,0.043
FRA,1.9.1978,0.051
FRA,1.12.1978,0.055
FRA,1.3.1979,0.054
FRA,1.6.1979,0.047
FRA,1.9.1979,0.036
FRA,1.12.1979,0.02
FRA,1.3.1980,0.002
FRA,1.6.1980,-0.017
FRA,1.9.1980,-0.035
FRA,1.12.1980,-0.05
FRA,1.3.1981,-0.061
FRA,1.6.1981,-0.067
FRA,1.9.1981,-0.067
FRA,1.12.1981,-0.062
FRA,1.3.1982,-0.053
FRA,1.6.1982,-0.041
FRA,1.9.1982,-0.027
FRA,1.12.1982,-0.014
FRA,1.3.1983,-0.001
FRA,1.6.1983,0.01
FRA,1.9.1983,0.017
FRA,1.12.1983,0.022
FRA,1.3.1984,0.025
FRA,1.6.1984,0.027
FRA,1.9.1984,0.027
FRA,1.12.1984,0.027
FRA,1.3.1985,0.026
FRA,1.6.1985,0.024
FRA,1.9.1985,0.023
FRA,1.12.1985,0.021
FRA,1.3.1986,0.018
FRA,1.6.1986,0.014
FRA,1.9.1986,0.011
FRA,1.12.1986,0.008
FRA,1.3.1987,0.006
FRA,1.6.1987,0.006
FRA,1.9.1987,0.008
FRA,1.12.1987,0.011
FRA,1.3.1988,0.017
FRA,1.6.1988,0.023
FRA,1.9.1988,0.028
FRA,1.12.1988,0.032
FRA,1.3.1989,0.033
FRA,1.6.1989,0.031
FRA,1.9.1989,0.025
FRA,1.12.1989,0.017
FRA,1.3.1990,0.007
FRA,1.6.1990,-0.005
FRA,1.9.1990,-0.016
FRA,1.12.1990,-0.025
FRA,1.3.1991,-0.031
FRA,1.6.1991,-0.034
FRA,1.9.1991,-0.034
FRA,1.12.1991,-0.031
FRA,1.3.1992,-0.027
FRA,1.6.1992,-0.022
FRA,1.9.1992,-0.018
FRA,1.12.1992,-0.015
FRA,1.3.1993,-0.014
FRA,1.6.1993,-0.015
FRA,1.9.1993,-0.019
FRA,1.12.1993,-0.024
FRA,1.3.1994,-0.029
FRA,1.6.1994,-0.034
FRA,1.9.1994,-0.038
FRA,1.12.1994,-0.039
FRA,1.3.1995,-0.038
FRA,1.6.1995,-0.034
FRA,1.9.1995,-0.028
FRA,1.12.1995,-0.019
FRA,1.3.1996,-0.01
FRA,1.6.1996,0
FRA,1.9.1996,0.009
FRA,1.12.1996,0.018
FRA,1.3.1997,0.026
FRA,1.6.1997,0.032
FRA,1.9.1997,0.038
FRA,1.12.1997,0.043
FRA,1.3.1998,0.048
FRA,1.6.1998,0.053
FRA,1.9.1998,0.057
FRA,1.12.1998,0.06
FRA,1.3.1999,0.062
FRA,1.6.1999,0.061
FRA,1.9.1999,0.056
FRA,1.12.1999,0.048
FRA,1.3.2000,0.036
FRA,1.6.2000,0.02
FRA,1.9.2000,0.001
FRA,1.12.2000,-0.019
FRA,1.3.2001,-0.04
FRA,1.6.2001,-0.058
FRA,1.9.2001,-0.073
FRA,1.12.2001,-0.083
FRA,1.3.2002,-0.087
FRA,1.6.2002,-0.085
FRA,1.9.2002,-0.078
FRA,1.12.2002,-0.065
FRA,1.3.2003,-0.049
FRA,1.6.2003,-0.03
FRA,1.9.2003,-0.01
FRA,1.12.2003,0.009
FRA,1.3.2004,0.027
FRA,1.6.2004,0.043
FRA,1.9.2004,0.056
FRA,1.12.2004,0.066
FRA,1.3.2005,0.074
FRA,1.6.2005,0.078
FRA,1.9.2005,0.079
FRA,1.12.2005,0.076
FRA,1.3.2006,0.069
FRA,1.6.2006,0.058
FRA,1.9.2006,0.044
FRA,1.12.2006,0.026
FRA,1.3.2007,0.005
FRA,1.6.2007,-0.016
FRA,1.9.2007,-0.036
FRA,1.12.2007,-0.053
FRA,1.3.2008,-0.065
FRA,1.6.2008,-0.072
FRA,1.9.2008,-0.074
FRA,1.12.2008,-0.069
FRA,1.3.2009,-0.06
FRA,1.6.2009,-0.046
FRA,1.9.2009,-0.032
FRA,1.12.2009,-0.018
FRA,1.3.2010,-0.006
FRA,1.6.2010,0.003
FRA,1.9.2010,0.008
FRA,1.12.2010,0.01
FRA,1.3.2011,0.009
FRA,1.6.2011,0.006
FRA,1.9.2011,0.002
FRA,1.12.2011,-0.001
FRA,1.3.2012,-0.002
FRA,1.6.2012,-0.001
FRA,1.9.2012,0.002
FRA,1.12.2012,0.006
FRA,1.3.2013,0.012
FRA,1.6.2013,0.017
FRA,1.9.2013,0.022
FRA,1.12.2013,0.025
FRA,1.3.2014,0.026
FRA,1.6.2014,0.024
FRA,1.9.2014,0.021
FRA,1.12.2014,0.016
FRA,1.3.2015,0.011
FRA,1.6.2015,0.004
FRA,1.9.2015,-0.002
FRA,1.12.2015,-0.008
FRA,1.3.2016,-0.013
FRA,1.6.2016,-0.016
FRA,1.9.2016,-0.018
IRL,1.9.1971,0.1
IRL,1.12.1971,0.093
IRL,1.3.1972,0.08
IRL,1.6.1972,0.062
IRL,1.9.1972,0.039
IRL,1.12.1972,0.015
IRL,1.3.1973,-0.011
IRL,1.6.1973,-0.036
IRL,1.9.1973,-0.057
IRL,1.12.1973,-0.074
IRL,1.3.1974,-0.086
IRL,1.6.1974,-0.093
IRL,1.9.1974,-0.095
IRL,1.12.1974,-0.09
IRL,1.3.1975,-0.081
IRL,1.6.1975,-0.068
IRL,1.9.1975,-0.052
IRL,1.12.1975,-0.034
IRL,1.3.1976,-0.014
IRL,1.6.1976,0.006
IRL,1.9.1976,0.027
IRL,1.12.1976,0.046
IRL,1.3.1977,0.063
IRL,1.6.1977,0.077
IRL,1.9.1977,0.088
IRL,1.12.1977,0.093
IRL,1.3.1978,0.094
IRL,1.6.1978,0.089
IRL,1.9.1978,0.079
IRL,1.12.1978,0.064
IRL,1.3.1979,0.047
IRL,1.6.1979,0.028
IRL,1.9.1979,0.008
IRL,1.12.1979,-0.011
IRL,1.3.1980,-0.028
IRL,1.6.1980,-0.043
IRL,1.9.1980,-0.055
IRL,1.12.1980,-0.064
IRL,1.3.1981,-0.069
IRL,1.6.1981,-0.071
IRL,1.9.1981,-0.069
IRL,1.12.1981,-0.065
IRL,1.3.1982,-0.058
IRL,1.6.1982,-0.05
IRL,1.9.1982,-0.04
IRL,1.12.1982,-0.03
IRL,1.3.1983,-0.021
IRL,1.6.1983,-0.012
IRL,1.9.1983,-0.005
IRL,1.12.1983,0
IRL,1.3.1984,0.005
IRL,1.6.1984,0.009
IRL,1.9.1984,0.013
IRL,1.12.1984,0.017
IRL,1.3.1985,0.022
IRL,1.6.1985,0.028
IRL,1.9.1985,0.035
IRL,1.12.1985,0.041
IRL,1.3.1986,0.047
IRL,1.6.1986,0.05
IRL,1.9.1986,0.052
IRL,1.12.1986,0.051
IRL,1.3.1987,0.049
IRL,1.6.1987,0.044
IRL,1.9.1987,0.038
IRL,1.12.1987,0.032
IRL,1.3.1988,0.026
IRL,1.6.1988,0.021
IRL,1.9.1988,0.016
IRL,1.12.1988,0.011
IRL,1.3.1989,0.005
IRL,1.6.1989,-0.001
IRL,1.9.1989,-0.007
IRL,1.12.1989,-0.015
IRL,1.3.1990,-0.023
IRL,1.6.1990,-0.032
IRL,1.9.1990,-0.04
IRL,1.12.1990,-0.046
IRL,1.3.1991,-0.051
IRL,1.6.1991,-0.053
IRL,1.9.1991,-0.052
IRL,1.12.1991,-0.048
IRL,1.3.1992,-0.043
IRL,1.6.1992,-0.036
IRL,1.9.1992,-0.029
IRL,1.12.1992,-0.022
IRL,1.3.1993,-0.017
IRL,1.6.1993,-0.014
IRL,1.9.1993,-0.013
IRL,1.12.1993,-0.014
IRL,1.3.1994,-0.017
IRL,1.6.1994,-0.02
IRL,1.9.1994,-0.023
IRL,1.12.1994,-0.024
IRL,1.3.1995,-0.023
IRL,1.6.1995,-0.019
IRL,1.9.1995,-0.012
IRL,1.12.1995,-0.001
IRL,1.3.1996,0.011
IRL,1.6.1996,0.025
IRL,1.9.1996,0.039
IRL,1.12.1996,0.052
IRL,1.3.1997,0.063
IRL,1.6.1997,0.07
IRL,1.9.1997,0.074
IRL,1.12.1997,0.075
IRL,1.3.1998,0.071
IRL,1.6.1998,0.064
IRL,1.9.1998,0.056
IRL,1.12.1998,0.045
IRL,1.3.1999,0.034
IRL,1.6.1999,0.023
IRL,1.9.1999,0.011
IRL,1.12.1999,-0.001
IRL,1.3.2000,-0.014
IRL,1.6.2000,-0.026
IRL,1.9.2000,-0.038
IRL,1.12.2000,-0.05
IRL,1.3.2001,-0.061
IRL,1.6.2001,-0.071
IRL,1.9.2001,-0.078
IRL,1.12.2001,-0.082
IRL,1.3.2002,-0.082
IRL,1.6.2002,-0.077
IRL,1.9.2002,-0.068
IRL,1.12.2002,-0.055
IRL,1.3.2003,-0.038
IRL,1.6.2003,-0.018
IRL,1.9.2003,0.003
IRL,1.12.2003,0.026
IRL,1.3.2004,0.048
IRL,1.6.2004,0.07
IRL,1.9.2004,0.09
IRL,1.12.2004,0.107
IRL,1.3.2005,0.121
IRL,1.6.2005,0.13
IRL,1.9.2005,0.134
IRL,1.12.2005,0.131
IRL,1.3.2006,0.121
IRL,1.6.2006,0.104
IRL,1.9.2006,0.079
IRL,1.12.2006,0.048
IRL,1.3.2007,0.013
IRL,1.6.2007,-0.023
IRL,1.9.2007,-0.058
IRL,1.12.2007,-0.089
IRL,1.3.2008,-0.112
IRL,1.6.2008,-0.128
IRL,1.9.2008,-0.135
IRL,1.12.2008,-0.133
IRL,1.3.2009,-0.123
IRL,1.6.2009,-0.109
IRL,1.9.2009,-0.091
IRL,1.12.2009,-0.074
IRL,1.3.2010,-0.06
IRL,1.6.2010,-0.048
IRL,1.9.2010,-0.04
IRL,1.12.2010,-0.035
IRL,1.3.2011,-0.034
IRL,1.6.2011,-0.034
IRL,1.9.2011,-0.034
IRL,1.12.2011,-0.031
IRL,1.3.2012,-0.025
IRL,1.6.2012,-0.016
IRL,1.9.2012,-0.003
IRL,1.12.2012,0.013
IRL,1.3.2013,0.031
IRL,1.6.2013,0.051
IRL,1.9.2013,0.069
IRL,1.12.2013,0.084
IRL,1.3.2014,0.093
IRL,1.6.2014,0.097
IRL,1.9.2014,0.093
IRL,1.12.2014,0.083
IRL,1.3.2015,0.066
IRL,1.6.2015,0.044
IRL,1.9.2015,0.019
IRL,1.12.2015,-0.005
IRL,1.3.2016,-0.026
IRL,1.6.2016,-0.042
IRL,1.9.2016,-0.05
ITA,1.6.1970,-0.05
ITA,1.9.1970,-0.046
ITA,1.12.1970,-0.038
ITA,1.3.1971,-0.026
ITA,1.6.1971,-0.012
ITA,1.9.1971,0.005
ITA,1.12.1971,0.023
ITA,1.3.1972,0.041
ITA,1.6.1972,0.057
ITA,1.9.1972,0.069
ITA,1.12.1972,0.077
ITA,1.3.1973,0.08
ITA,1.6.1973,0.077
ITA,1.9.1973,0.068
ITA,1.12.1973,0.053
ITA,1.3.1974,0.035
ITA,1.6.1974,0.014
ITA,1.9.1974,-0.007
ITA,1.12.1974,-0.028
ITA,1.3.1975,-0.046
ITA,1.6.1975,-0.061
ITA,1.9.1975,-0.073
ITA,1.12.1975,-0.081
ITA,1.3.1976,-0.085
ITA,1.6.1976,-0.087
ITA,1.9.1976,-0.086
ITA,1.12.1976,-0.083
ITA,1.3.1977,-0.078
ITA,1.6.1977,-0.07
ITA,1.9.1977,-0.061
ITA,1.12.1977,-0.049
ITA,1.3.1978,-0.035
ITA,1.6.1978,-0.017
ITA,1.9.1978,0.003
ITA,1.12.1978,0.025
ITA,1.3.1979,0.049
ITA,1.6.1979,0.072
ITA,1.9.1979,0.092
ITA,1.12.1979,0.108
ITA,1.3.1980,0.118
ITA,1.6.1980,0.12
ITA,1.9.1980,0.113
ITA,1.12.1980,0.098
ITA,1.3.1981,0.076
ITA,1.6.1981,0.048
ITA,1.9.1981,0.016
ITA,1.12.1981,-0.017
ITA,1.3.1982,-0.047
ITA,1.6.1982,-0.072
ITA,1.9.1982,-0.091
ITA,1.12.1982,-0.102
ITA,1.3.1983,-0.104
ITA,1.6.1983,-0.097
ITA,1.9.1983,-0.082
ITA,1.12.1983,-0.061
ITA,1.3.1984,-0.035
ITA,1.6.1984,-0.007
ITA,1.9.1984,0.02
ITA,1.12.1984,0.045
ITA,1.3.1985,0.064
ITA,1.6.1985,0.077
ITA,1.9.1985,0.082
ITA,1.12.1985,0.079
ITA,1.3.1986,0.069
ITA,1.6.1986,0.052
ITA,1.9.1986,0.032
ITA,1.12.1986,0.011
ITA,1.3.1987,-0.009
ITA,1.6.1987,-0.024
ITA,1.9.1987,-0.034
ITA,1.12.1987,-0.037
ITA,1.3.1988,-0.034
ITA,1.6.1988,-0.026
ITA,1.9.1988,-0.014
ITA,1.12.1988,-0.001
ITA,1.3.1989,0.011
ITA,1.6.1989,0.019
ITA,1.9.1989,0.023
ITA,1.12.1989,0.022
ITA,1.3.1990,0.016
ITA,1.6.1990,0.007
ITA,1.9.1990,-0.005
ITA,1.12.1990,-0.016
ITA,1.3.1991,-0.024
ITA,1.6.1991,-0.03
ITA,1.9.1991,-0.032
ITA,1.12.1991,-0.03
ITA,1.3.1992,-0.025
ITA,1.6.1992,-0.017
ITA,1.9.1992,-0.008
ITA,1.12.1992,-0.001
ITA,1.3.1993,0.005
ITA,1.6.1993,0.007
ITA,1.9.1993,0.005
ITA,1.12.1993,0
ITA,1.3.1994,-0.008
ITA,1.6.1994,-0.018
ITA,1.9.1994,-0.029
ITA,1.12.1994,-0.038
ITA,1.3.1995,-0.044
ITA,1.6.1995,-0.046
ITA,1.9.1995,-0.044
ITA,1.12.1995,-0.037
ITA,1.3.1996,-0.025
ITA,1.6.1996,-0.011
ITA,1.9.1996,0.005
ITA,1.12.1996,0.021
ITA,1.3.1997,0.036
ITA,1.6.1997,0.049
ITA,1.9.1997,0.058
ITA,1.12.1997,0.063
ITA,1.3.1998,0.066
ITA,1.6.1998,0.065
ITA,1.9.1998,0.061
ITA,1.12.1998,0.055
ITA,1.3.1999,0.048
ITA,1.6.1999,0.039
ITA,1.9.1999,0.029
ITA,1.12.1999,0.018
ITA,1.3.2000,0.006
ITA,1.6.2000,-0.006
ITA,1.9.2000,-0.02
ITA,1.12.2000,-0.033
ITA,1.3.2001,-0.046
ITA,1.6.2001,-0.056
ITA,1.9.2001,-0.064
ITA,1.12.2001,-0.069
ITA,1.3.2002,-0.069
ITA,1.6.2002,-0.066
ITA,1.9.2002,-0.059
ITA,1.12.2002,-0.048
ITA,1.3.2003,-0.035
ITA,1.6.2003,-0.02
ITA,1.9.2003,-0.004
ITA,1.12.2003,0.011
ITA,1.3.2004,0.025
ITA,1.6.2004,0.038
ITA,1.9.2004,0.05
ITA,1.12.2004,0.059
ITA,1.3.2005,0.067
ITA,1.6.2005,0.071
ITA,1.9.2005,0.073
ITA,1.12.2005,0.072
ITA,1.3.2006,0.067
ITA,1.6.2006,0.058
ITA,1.9.2006,0.046
ITA,1.12.2006,0.03
ITA,1.3.2007,0.012
ITA,1.6.2007,-0.008
ITA,1.9.2007,-0.026
ITA,1.12.2007,-0.042
ITA,1.3.2008,-0.054
ITA,1.6.2008,-0.062
ITA,1.9.2008,-0.064
ITA,1.12.2008,-0.061
ITA,1.3.2009,-0.053
ITA,1.6.2009,-0.043
ITA,1.9.2009,-0.031
ITA,1.12.2009,-0.021
ITA,1.3.2010,-0.014
ITA,1.6.2010,-0.009
ITA,1.9.2010,-0.008
ITA,1.12.2010,-0.009
ITA,1.3.2011,-0.013
ITA,1.6.2011,-0.017
ITA,1.9.2011,-0.021
ITA,1.12.2011,-0.022
ITA,1.3.2012,-0.019
ITA,1.6.2012,-0.014
ITA,1.9.2012,-0.005
ITA,1.12.2012,0.005
ITA,1.3.2013,0.017
ITA,1.6.2013,0.029
ITA,1.9.2013,0.039
ITA,1.12.2013,0.046
ITA,1.3.2014,0.049
ITA,1.6.2014,0.048
ITA,1.9.2014,0.043
ITA,1.12.2014,0.035
ITA,1.3.2015,0.024
ITA,1.6.2015,0.011
ITA,1.9.2015,-0.002
ITA,1.12.2015,-0.015
ITA,1.3.2016,-0.025
ITA,1.6.2016,-0.032
ITA,1.9.2016,-0.036
NLD,1.6.1970,-0.041
NLD,1.9.1970,-0.037
NLD,1.12.1970,-0.029
NLD,1.3.1971,-0.02
NLD,1.6.1971,-0.008
NLD,1.9.1971,0.003
NLD,1.12.1971,0.012
NLD,1.3.1972,0.02
NLD,1.6.1972,0.023
NLD,1.9.1972,0.023
NLD,1.12.1972,0.019
NLD,1.3.1973,0.013
NLD,1.6.1973,0.004
NLD,1.9.1973,-0.006
NLD,1.12.1973,-0.015
NLD,1.3.1974,-0.021
NLD,1.6.1974,-0.025
NLD,1.9.1974,-0.025
NLD,1.12.1974,-0.021
NLD,1.3.1975,-0.013
NLD,1.6.1975,-0.002
NLD,1.9.1975,0.01
NLD,1.12.1975,0.023
NLD,1.3.1976,0.035
NLD,1.6.1976,0.046
NLD,1.9.1976,0.053
NLD,1.12.1976,0.058
NLD,1.3.1977,0.058
NLD,1.6.1977,0.056
NLD,1.9.1977,0.05
NLD,1.12.1977,0.041
NLD,1.3.1978,0.031
NLD,1.6.1978,0.019
NLD,1.9.1978,0.007
NLD,1.12.1978,-0.006
NLD,1.3.1979,-0.019
NLD,1.6.1979,-0.031
NLD,1.9.1979,-0.042
NLD,1.12.1979,-0.052
NLD,1.3.1980,-0.061
NLD,1.6.1980,-0.067
NLD,1.9.1980,-0.071
NLD,1.12.1980,-0.072
NLD,1.3.1981,-0.07
NLD,1.6.1981,-0.065
NLD,1.9.1981,-0.056
NLD,1.12.1981,-0.045
NLD,1.3.1982,-0.031
NLD,1.6.1982,-0.016
NLD,1.9.1982,-0.001
NLD,1.12.1982,0.013
NLD,1.3.1983,0.026
NLD,1.6.1983,0.037
NLD,1.9.1983,0.044
NLD,1.12.1983,0.048
NLD,1.3.1984,0.05
NLD,1.6.1984,0.049
NLD,1.9.1984,0.047
NLD,1.12.1984,0.043
NLD,1.3.1985,0.038
NLD,1.6.1985,0.032
NLD,1.9.1985,0.027
NLD,1.12.1985,0.021
NLD,1.3.1986,0.016
NLD,1.6.1986,0.01
NLD,1.9.1986,0.006
NLD,1.12.1986,0.002
NLD,1.3.1987,-0.001
NLD,1.6.1987,-0.002
NLD,1.9.1987,-0.001
NLD,1.12.1987,0
NLD,1.3.1988,0.003
NLD,1.6.1988,0.005
NLD,1.9.1988,0.007
NLD,1.12.1988,0.008
NLD,1.3.1989,0.007
NLD,1.6.1989,0.004
NLD,1.9.1989,-0.001
NLD,1.12.1989,-0.008
NLD,1.3.1990,-0.016
NLD,1.6.1990,-0.024
NLD,1.9.1990,-0.031
NLD,1.12.1990,-0.036
NLD,1.3.1991,-0.039
NLD,1.6.1991,-0.039
NLD,1.9.1991,-0.036
NLD,1.12.1991,-0.032
NLD,1.3.1992,-0.026
NLD,1.6.1992,-0.019
NLD,1.9.1992,-0.014
NLD,1.12.1992,-0.009
NLD,1.3.1993,-0.007
NLD,1.6.1993,-0.007
NLD,1.9.1993,-0.009
NLD,1.12.1993,-0.012
NLD,1.3.1994,-0.015
NLD,1.6.1994,-0.018
NLD,1.9.1994,-0.02
NLD,1.12.1994,-0.019
NLD,1.3.1995,-0.015
NLD,1.6.1995,-0.009
NLD,1.9.1995,0
NLD,1.12.1995,0.01
NLD,1.3.1996,0.021
NLD,1.6.1996,0.031
NLD,1.9.1996,0.04
NLD,1.12.1996,0.047
NLD,1.3.1997,0.051
NLD,1.6.1997,0.052
NLD,1.9.1997,0.052
NLD,1.12.1997,0.05
NLD,1.3.1998,0.048
NLD,1.6.1998,0.046
NLD,1.9.1998,0.045
NLD,1.12.1998,0.044
NLD,1.3.1999,0.044
NLD,1.6.1999,0.042
NLD,1.9.1999,0.039
NLD,1.12.1999,0.033
NLD,1.3.2000,0.024
NLD,1.6.2000,0.011
NLD,1.9.2000,-0.005
NLD,1.12.2000,-0.023
NLD,1.3.2001,-0.043
NLD,1.6.2001,-0.062
NLD,1.9.2001,-0.078
NLD,1.12.2001,-0.091
NLD,1.3.2002,-0.098
NLD,1.6.2002,-0.099
NLD,1.9.2002,-0.095
NLD,1.12.2002,-0.086
NLD,1.3.2003,-0.072
NLD,1.6.2003,-0.054
NLD,1.9.2003,-0.035
NLD,1.12.2003,-0.015
NLD,1.3.2004,0.005
NLD,1.6.2004,0.023
NLD,1.9.2004,0.04
NLD,1.12.2004,0.054
NLD,1.3.2005,0.067
NLD,1.6.2005,0.076
NLD,1.9.2005,0.081
NLD,1.12.2005,0.083
NLD,1.3.2006,0.081
NLD,1.6.2006,0.074
NLD,1.9.2006,0.062
NLD,1.12.2006,0.046
NLD,1.3.2007,0.027
NLD,1.6.2007,0.006
NLD,1.9.2007,-0.015
NLD,1.12.2007,-0.034
NLD,1.3.2008,-0.048
NLD,1.6.2008,-0.058
NLD,1.9.2008,-0.061
NLD,1.12.2008,-0.058
NLD,1.3.2009,-0.05
NLD,1.6.2009,-0.037
NLD,1.9.2009,-0.023
NLD,1.12.2009,-0.01
NLD,1.3.2010,0.001
NLD,1.6.2010,0.008
NLD,1.9.2010,0.011
NLD,1.12.2010,0.01
NLD,1.3.2011,0.005
NLD,1.6.2011,-0.003
NLD,1.9.2011,-0.011
NLD,1.12.2011,-0.019
NLD,1.3.2012,-0.023
NLD,1.6.2012,-0.025
NLD,1.9.2012,-0.024
NLD,1.12.2012,-0.02
NLD,1.3.2013,-0.013
NLD,1.6.2013,-0.005
NLD,1.9.2013,0.004
NLD,1.12.2013,0.012
NLD,1.3.2014,0.019
NLD,1.6.2014,0.023
NLD,1.9.2014,0.025
NLD,1.12.2014,0.025
NLD,1.3.2015,0.023
NLD,1.6.2015,0.02
NLD,1.9.2015,0.015
NLD,1.12.2015,0.011
NLD,1.3.2016,0.006
NLD,1.6.2016,0.003
NLD,1.9.2016,0
NLD,1.12.2016,-0.001
PRT,1.6.1988,-0.019
PRT,1.9.1988,-0.017
PRT,1.12.1988,-0.013
PRT,1.3.1989,-0.008
PRT,1.6.1989,-0.004
PRT,1.9.1989,0
PRT,1.12.1989,0.001
PRT,1.3.1990,-0.001
PRT,1.6.1990,-0.004
PRT,1.9.1990,-0.009
PRT,1.12.1990,-0.014
PRT,1.3.1991,-0.019
PRT,1.6.1991,-0.023
PRT,1.9.1991,-0.023
PRT,1.12.1991,-0.021
PRT,1.3.1992,-0.015
PRT,1.6.1992,-0.008
PRT,1.9.1992,0.001
PRT,1.12.1992,0.009
PRT,1.3.1993,0.016
PRT,1.6.1993,0.019
PRT,1.9.1993,0.019
PRT,1.12.1993,0.015
PRT,1.3.1994,0.008
PRT,1.6.1994,-0.002
PRT,1.9.1994,-0.011
PRT,1.12.1994,-0.019
PRT,1.3.1995,-0.024
PRT,1.6.1995,-0.025
PRT,1.9.1995,-0.021
PRT,1.12.1995,-0.012
PRT,1.3.1996,0.001
PRT,1.6.1996,0.017
PRT,1.9.1996,0.034
PRT,1.12.1996,0.05
PRT,1.3.1997,0.063
PRT,1.6.1997,0.072
PRT,1.9.1997,0.077
PRT,1.12.1997,0.077
PRT,1.3.1998,0.073
PRT,1.6.1998,0.065
PRT,1.9.1998,0.055
PRT,1.12.1998,0.043
PRT,1.3.1999,0.031
PRT,1.6.1999,0.018
PRT,1.9.1999,0.005
PRT,1.12.1999,-0.008
PRT,1.3.2000,-0.022
PRT,1.6.2000,-0.035
PRT,1.9.2000,-0.048
PRT,1.12.2000,-0.06
PRT,1.3.2001,-0.071
PRT,1.6.2001,-0.079
PRT,1.9.2001,-0.084
PRT,1.12.2001,-0.085
PRT,1.3.2002,-0.081
PRT,1.6.2002,-0.073
PRT,1.9.2002,-0.062
PRT,1.12.2002,-0.048
PRT,1.3.2003,-0.033
PRT,1.6.2003,-0.018
PRT,1.9.2003,-0.004
PRT,1.12.2003,0.009
PRT,1.3.2004,0.02
PRT,1.6.2004,0.029
PRT,1.9.2004,0.037
PRT,1.12.2004,0.044
PRT,1.3.2005,0.049
PRT,1.6.2005,0.054
PRT,1.9.2005,0.058
PRT,1.12.2005,0.06
PRT,1.3.2006,0.06
PRT,1.6.2006,0.057
PRT,1.9.2006,0.05
PRT,1.12.2006,0.04
PRT,1.3.2007,0.027
PRT,1.6.2007,0.012
PRT,1.9.2007,-0.003
PRT,1.12.2007,-0.017
PRT,1.3.2008,-0.027
PRT,1.6.2008,-0.034
PRT,1.9.2008,-0.036
PRT,1.12.2008,-0.034
PRT,1.3.2009,-0.028
PRT,1.6.2009,-0.021
PRT,1.9.2009,-0.014
PRT,1.12.2009,-0.008
PRT,1.3.2010,-0.006
PRT,1.6.2010,-0.006
PRT,1.9.2010,-0.01
PRT,1.12.2010,-0.015
PRT,1.3.2011,-0.021
PRT,1.6.2011,-0.027
PRT,1.9.2011,-0.031
PRT,1.12.2011,-0.031
PRT,1.3.2012,-0.027
PRT,1.6.2012,-0.021
PRT,1.9.2012,-0.012
PRT,1.12.2012,-0.003
PRT,1.3.2013,0.006
PRT,1.6.2013,0.014
PRT,1.9.2013,0.019
PRT,1.12.2013,0.021
PRT,1.3.2014,0.02
PRT,1.6.2014,0.017
PRT,1.9.2014,0.013
PRT,1.12.2014,0.009
PRT,1.3.2015,0.006
PRT,1.6.2015,0.004
PRT,1.9.2015,0.003
PRT,1.12.2015,0.004
PRT,1.3.2016,0.006
PRT,1.6.2016,0.009
PRT,1.9.2016,0.011
PRT,1.12.2016,0.013
SWE,1.6.1970,-0.044
SWE,1.9.1970,-0.039
SWE,1.12.1970,-0.031
SWE,1.3.1971,-0.02
SWE,1.6.1971,-0.008
SWE,1.9.1971,0.004
SWE,1.12.1971,0.014
SWE,1.3.1972,0.021
SWE,1.6.1972,0.025
SWE,1.9.1972,0.026
SWE,1.12.1972,0.025
SWE,1.3.1973,0.021
SWE,1.6.1973,0.017
SWE,1.9.1973,0.014
SWE,1.12.1973,0.012
SWE,1.3.1974,0.012
SWE,1.6.1974,0.013
SWE,1.9.1974,0.016
SWE,1.12.1974,0.018
SWE,1.3.1975,0.021
SWE,1.6.1975,0.021
SWE,1.9.1975,0.02
SWE,1.12.1975,0.016
SWE,1.3.1976,0.011
SWE,1.6.1976,0.004
SWE,1.9.1976,-0.004
SWE,1.12.1976,-0.011
SWE,1.3.1977,-0.017
SWE,1.6.1977,-0.021
SWE,1.9.1977,-0.024
SWE,1.12.1977,-0.026
SWE,1.3.1978,-0.026
SWE,1.6.1978,-0.025
SWE,1.9.1978,-0.025
SWE,1.12.1978,-0.025
SWE,1.3.1979,-0.026
SWE,1.6.1979,-0.028
SWE,1.9.1979,-0.03
SWE,1.12.1979,-0.032
SWE,1.3.1980,-0.032
SWE,1.6.1980,-0.031
SWE,1.9.1980,-0.027
SWE,1.12.1980,-0.02
SWE,1.3.1981,-0.01
SWE,1.6.1981,0.002
SWE,1.9.1981,0.014
SWE,1.12.1981,0.026
SWE,1.3.1982,0.036
SWE,1.6.1982,0.042
SWE,1.9.1982,0.045
SWE,1.12.1982,0.042
SWE,1.3.1983,0.034
SWE,1.6.1983,0.022
SWE,1.9.1983,0.007
SWE,1.12.1983,-0.009
SWE,1.3.1984,-0.022
SWE,1.6.1984,-0.033
SWE,1.9.1984,-0.039
SWE,1.12.1984,-0.04
SWE,1.3.1985,-0.035
SWE,1.6.1985,-0.025
SWE,1.9.1985,-0.012
SWE,1.12.1985,0.003
SWE,1.3.1986,0.018
SWE,1.6.1986,0.032
SWE,1.9.1986,0.043
SWE,1.12.1986,0.052
SWE,1.3.1987,0.058
SWE,1.6.1987,0.062
SWE,1.9.1987,0.063
SWE,1.12.1987,0.064
SWE,1.3.1988,0.063
SWE,1.6.1988,0.061
SWE,1.9.1988,0.058
SWE,1.12.1988,0.053
